case_no,cluster_file,opinion_file,date,judges,citation_id,reporter_number,is_clean
100192,TRUE,TRUE,4/23/1923,McKenna,84575,262 U.S. 60,FALSE
122285,TRUE,TRUE,10/7/2002,,106638,537 U.S. 804,FALSE
100191,TRUE,TRUE,4/23/1923,McKenna,84574,262 U.S. 58,FALSE
94275,TRUE,TRUE,11/11/1895,Brewer,78656,159 U.S. 510,FALSE
1520700,TRUE,TRUE,12/2/1963,Per Curiam,1493471,375 U.S. 161,FALSE
102366,TRUE,TRUE,1/7/1935,Stone,86749,294 U.S. 33,FALSE
102367,TRUE,TRUE,1/7/1935,Roberts,86750,294 U.S. 42,FALSE
102364,TRUE,TRUE,1/7/1935,Stone,86747,294 U.S. 20,FALSE
102365,TRUE,TRUE,1/7/1935,Stone,86748,294 U.S. 23,FALSE
102362,TRUE,TRUE,11/19/1934,,86745,293 U.S. 530,FALSE
102363,TRUE,TRUE,1/7/1935,Stone,86746,294 U.S. 1,FALSE
102360,TRUE,TRUE,1/7/1935,Butler,86743,293 U.S. 507,FALSE
102368,TRUE,TRUE,1/7/1935,Roberts,86751,294 U.S. 50,FALSE
102369,TRUE,TRUE,1/7/1935,Cardozo,86752,294 U.S. 63,FALSE
107703,TRUE,TRUE,5/27/1968,Douglas,92062,391 U.S. 404,FALSE
107702,TRUE,TRUE,5/27/1968,Douglas,92061,391 U.S. 392,FALSE
107701,TRUE,TRUE,5/27/1968,Warren,92060,391 U.S. 367,FALSE
107700,TRUE,TRUE,5/27/1968,,92059,391 U.S. 366,FALSE
107707,TRUE,TRUE,5/27/1968,Brennan,92066,391 U.S. 450,FALSE
107706,TRUE,TRUE,5/27/1968,Brennan,92065,391 U.S. 443,FALSE
107705,TRUE,TRUE,5/27/1968,Brennan,92064,391 U.S. 430,FALSE
107704,TRUE,TRUE,5/27/1968,Douglas,92063,391 U.S. 418,FALSE
107708,TRUE,TRUE,6/3/1968,Per Curiam,92067,391 U.S. 461,FALSE
104337,TRUE,TRUE,12/9/1946,Jackson,88720,329 U.S. 223,FALSE
93179,TRUE,TRUE,11/9/1891,Fuller,77559,141 U.S. 583,FALSE
112239,TRUE,TRUE,4/3/1989,Rehnquist,96598,490 U.S. 1,FALSE
112238,TRUE,TRUE,3/14/1989,,96597,489 U.S. 1301,FALSE
112235,TRUE,TRUE,2/27/1989,,96594,489 U.S. 1060,FALSE
112234,TRUE,TRUE,4/24/1989,,96593,489 U.S. 1044,FALSE
112237,TRUE,TRUE,3/21/1989,,96596,489 U.S. 1093,FALSE
112236,TRUE,TRUE,3/20/1989,,96595,489 U.S. 1091,FALSE
112231,TRUE,TRUE,2/21/1989,,96590,489 U.S. 1034,FALSE
112230,TRUE,TRUE,3/29/1989,Per Curiam,96589,489 U.S. 838,FALSE
112233,TRUE,TRUE,4/17/1989,,96592,489 U.S. 1042,FALSE
112232,TRUE,TRUE,4/24/1989,,96591,489 U.S. 1040,FALSE
110454,TRUE,TRUE,3/23/1981,,94813,450 U.S. 1024,FALSE
142961,TRUE,TRUE,3/7/2005,,127313,544 U.S. 905,FALSE
137188,TRUE,TRUE,6/14/2004,,121541,542 U.S. 916,FALSE
137189,TRUE,TRUE,6/14/2004,,121542,542 U.S. 916,FALSE
137182,TRUE,TRUE,6/14/2004,,121535,542 U.S. 915,FALSE
137183,TRUE,TRUE,6/14/2004,,121536,542 U.S. 915,FALSE
94336,TRUE,TRUE,1/6/1896,White,78717,160 U.S. 438,FALSE
137181,TRUE,TRUE,6/14/2004,,121534,542 U.S. 915,FALSE
137186,TRUE,TRUE,6/14/2004,,121539,542 U.S. 915,FALSE
137187,TRUE,TRUE,6/14/2004,,121540,542 U.S. 916,FALSE
137184,TRUE,TRUE,6/14/2004,,121537,542 U.S. 915,FALSE
142344,TRUE,TRUE,2/22/2005,,126696,543 U.S. 1157,FALSE
142345,TRUE,TRUE,2/22/2005,,126697,543 U.S. 1157,FALSE
142346,TRUE,TRUE,2/22/2005,,126698,543 U.S. 1157,FALSE
136854,TRUE,TRUE,6/7/2004,,121207,541 U.S. 1085,FALSE
142340,TRUE,TRUE,2/22/2005,,126692,543 U.S. 1157,FALSE
142341,TRUE,TRUE,2/22/2005,,126693,543 U.S. 1157,FALSE
136850,TRUE,TRUE,6/7/2004,,121203,541 U.S. 1084,FALSE
142967,TRUE,TRUE,3/7/2005,,127319,544 U.S. 906,FALSE
142348,TRUE,TRUE,2/22/2005,,126700,543 U.S. 1157,FALSE
142349,TRUE,TRUE,2/22/2005,,126701,543 U.S. 1157,FALSE
136859,TRUE,TRUE,6/7/2004,,121212,541 U.S. 1085,FALSE
136858,TRUE,TRUE,6/7/2004,,121211,541 U.S. 1085,FALSE
138987,TRUE,TRUE,10/4/2004,,123340,543 U.S. 894,FALSE
138986,TRUE,TRUE,10/4/2004,,123339,543 U.S. 894,FALSE
138985,TRUE,TRUE,10/4/2004,,123338,543 U.S. 894,FALSE
138984,TRUE,TRUE,10/4/2004,,123337,543 U.S. 894,FALSE
138983,TRUE,TRUE,10/4/2004,,123336,543 U.S. 894,FALSE
138982,TRUE,TRUE,10/4/2004,,123335,543 U.S. 894,FALSE
138981,TRUE,TRUE,10/4/2004,,123334,543 U.S. 894,FALSE
138980,TRUE,TRUE,10/4/2004,,123333,543 U.S. 894,FALSE
123235,TRUE,TRUE,10/7/2002,,107588,537 U.S. 878,FALSE
138989,TRUE,TRUE,10/4/2004,,123342,543 U.S. 895,FALSE
138988,TRUE,TRUE,10/4/2004,,123341,543 U.S. 894,FALSE
137454,TRUE,TRUE,6/28/2004,,121807,542 U.S. 939,FALSE
137455,TRUE,TRUE,6/28/2004,,121808,542 U.S. 939,FALSE
137456,TRUE,TRUE,6/28/2004,,121809,542 U.S. 939,FALSE
137457,TRUE,TRUE,6/28/2004,,121810,542 U.S. 939,FALSE
137450,TRUE,TRUE,6/28/2004,,121803,542 U.S. 939,FALSE
811777,TRUE,TRUE,11/13/2012,,784537,,FALSE
137452,TRUE,TRUE,6/28/2004,,121805,542 U.S. 939,FALSE
137453,TRUE,TRUE,6/28/2004,,121806,542 U.S. 939,FALSE
811778,TRUE,TRUE,11/13/2012,,784538,,FALSE
811779,TRUE,TRUE,11/13/2012,,784539,133 S. Ct. 12,FALSE
137458,TRUE,TRUE,6/28/2004,,121811,542 U.S. 939,FALSE
137459,TRUE,TRUE,6/28/2004,,121812,542 U.S. 939,FALSE
108105,TRUE,TRUE,3/30/1970,,92464,397 U.S. 320,FALSE
108107,TRUE,TRUE,3/31/1970,Marshall,92466,397 U.S. 322,FALSE
108100,TRUE,TRUE,5/4/1970,Brennan,92459,397 U.S. 254,FALSE
118828,TRUE,TRUE,3/18/2002,,103181,535 U.S. 938,FALSE
108102,TRUE,TRUE,3/23/1970,Marshall,92461,397 U.S. 286,FALSE
108103,TRUE,TRUE,3/30/1970,Marshall,92462,397 U.S. 301,FALSE
108108,TRUE,TRUE,5/18/1970,Per Curiam,92467,397 U.S. 335,FALSE
136581,TRUE,TRUE,5/24/2004,,120934,541 U.S. 1066,FALSE
136580,TRUE,TRUE,5/24/2004,,120933,541 U.S. 1066,FALSE
136583,TRUE,TRUE,5/24/2004,,120936,541 U.S. 1066,FALSE
136582,TRUE,TRUE,5/24/2004,,120935,541 U.S. 1066,FALSE
136585,TRUE,TRUE,5/24/2004,,120938,541 U.S. 1066,FALSE
136584,TRUE,TRUE,5/24/2004,,120937,541 U.S. 1066,FALSE
136587,TRUE,TRUE,5/24/2004,,120940,541 U.S. 1066,FALSE
136586,TRUE,TRUE,5/24/2004,,120939,541 U.S. 1066,FALSE
136589,TRUE,TRUE,5/24/2004,,120942,541 U.S. 1067,FALSE
136588,TRUE,TRUE,5/24/2004,,120941,541 U.S. 1066,FALSE
109851,TRUE,TRUE,5/1/1978,,94210,435 U.S. 1011,FALSE
109850,TRUE,TRUE,4/24/1978,,94209,435 U.S. 1003,FALSE
109853,TRUE,TRUE,3/29/1978,,94212,435 U.S. 1301,FALSE
109852,TRUE,TRUE,5/1/1978,,94211,435 U.S. 1014,FALSE
109855,TRUE,TRUE,5/1/1978,Powell,94214,436 U.S. 1,FALSE
109854,TRUE,TRUE,4/10/1978,,94213,435 U.S. 1304,FALSE
109856,TRUE,TRUE,5/15/1978,Stewart,94215,436 U.S. 32,FALSE
109859,TRUE,TRUE,5/15/1978,Rehnquist,94218,436 U.S. 103,FALSE
109858,TRUE,TRUE,6/26/1978,Marshall,94217,436 U.S. 84,FALSE
119868,TRUE,TRUE,4/22/2002,,104221,535 U.S. 1016,FALSE
92603,TRUE,TRUE,11/25/1889,Harlan After Stating the Case,76983,132 U.S. 295,FALSE
103707,TRUE,TRUE,10/29/1942,,88090,317 U.S. 1,FALSE
103706,TRUE,TRUE,6/8/1942,Byrnes,88089,316 U.S. 624,FALSE
103705,TRUE,TRUE,6/8/1942,Reed,88088,316 U.S. 584,FALSE
103704,TRUE,TRUE,6/8/1942,Reed,88087,316 U.S. 572,FALSE
103703,TRUE,TRUE,6/8/1942,Byrnes,88086,316 U.S. 556,FALSE
103702,TRUE,TRUE,6/1/1942,Byrnes,88085,316 U.S. 547,FALSE
103701,TRUE,TRUE,6/1/1942,Douglas,88084,316 U.S. 535,FALSE
103700,TRUE,TRUE,6/1/1942,Douglas,88083,316 U.S. 527,FALSE
92607,TRUE,TRUE,12/9/1889,Lamar,76987,132 U.S. 334,FALSE
122240,TRUE,TRUE,10/15/2002,Per Curiam,106593,537 U.S. 1,FALSE
103708,TRUE,TRUE,11/9/1942,Stone,88091,317 U.S. 49,FALSE
115274,TRUE,TRUE,11/29/1993,,99633,510 U.S. 988,FALSE
111954,TRUE,TRUE,6/25/1987,Scalia,96313,483 U.S. 669,FALSE
115276,TRUE,TRUE,11/29/1993,,99635,510 U.S. 988,FALSE
111956,TRUE,TRUE,9/21/1987,Powell,96315,483 U.S. 756,FALSE
144427,TRUE,TRUE,5/2/2005,,128779,544 U.S. 1019,FALSE
144426,TRUE,TRUE,5/2/2005,,128778,544 U.S. 1019,FALSE
115272,TRUE,TRUE,11/29/1993,,99631,510 U.S. 988,FALSE
111952,TRUE,TRUE,6/25/1987,Stevens,96311,483 U.S. 587,FALSE
91210,TRUE,TRUE,11/24/1884,,75590,112 U.S. 306,FALSE
144428,TRUE,TRUE,5/2/2005,,128780,544 U.S. 1019,FALSE
115278,TRUE,TRUE,11/29/1993,,99637,510 U.S. 988,FALSE
145770,TRUE,TRUE,12/11/2006,Thomas,130099,549 U.S. 70,FALSE
145771,TRUE,TRUE,12/5/2006,Per Curiam,130100,549 U.S. 69,FALSE
145772,TRUE,TRUE,12/5/2006,Souter,130101,549 U.S. 47,FALSE
145773,TRUE,TRUE,11/13/2006,Kennedy,130102,549 U.S. 7,FALSE
145774,TRUE,TRUE,10/20/2006,Per Curiam,130103,549 U.S. 1,FALSE
145775,TRUE,TRUE,8/5/2008,,130104,554 U.S. 759,FALSE
145776,TRUE,TRUE,6/26/2008,Alito,130105,554 U.S. 724,FALSE
145777,TRUE,TRUE,6/26/2008,,130106,554 U.S. 570,FALSE
145778,TRUE,TRUE,6/26/2008,,130107,554 U.S. 527,FALSE
145779,TRUE,TRUE,6/25/2008,Souter,130108,128 S. Ct. 2605,FALSE
113907,TRUE,TRUE,10/4/1993,,98266,510 U.S. 879,FALSE
132664,TRUE,TRUE,10/6/2003,,117017,540 U.S. 915,FALSE
132665,TRUE,TRUE,10/6/2003,,117018,540 U.S. 915,FALSE
132666,TRUE,TRUE,10/6/2003,,117019,540 U.S. 916,FALSE
132667,TRUE,TRUE,10/6/2003,,117020,540 U.S. 916,FALSE
132660,TRUE,TRUE,10/6/2003,,117013,540 U.S. 915,FALSE
136320,TRUE,TRUE,5/17/2004,,120673,541 U.S. 1046,FALSE
132662,TRUE,TRUE,10/6/2003,,117015,540 U.S. 915,FALSE
136322,TRUE,TRUE,5/17/2004,,120675,541 U.S. 1046,FALSE
101709,TRUE,TRUE,4/13/1931,Hughes,86092,283 U.S. 123,FALSE
101708,TRUE,TRUE,4/13/1931,Hughes,86091,283 U.S. 121,FALSE
132668,TRUE,TRUE,10/6/2003,,117021,540 U.S. 916,FALSE
132669,TRUE,TRUE,10/6/2003,,117022,540 U.S. 916,FALSE
104710,TRUE,TRUE,6/27/1949,,89093,338 U.S. 49,FALSE
87901,TRUE,TRUE,2/10/1868,Davis,56988,73 U.S. 157,FALSE
87900,TRUE,TRUE,2/17/1868,,56987,73 U.S. 153,FALSE
109271,TRUE,TRUE,6/16/1975,Blackmun,93630,421 U.S. 809,FALSE
87906,TRUE,TRUE,1/20/1868,Grier,56999,73 U.S. 216,FALSE
101944,TRUE,TRUE,5/23/1932,Butler,86327,286 U.S. 451,FALSE
109279,TRUE,TRUE,4/28/1975,,93638,421 U.S. 954,FALSE
109278,TRUE,TRUE,4/28/1975,,93637,421 U.S. 952,FALSE
131002,TRUE,TRUE,7/23/2003,,115355,539 U.S. 973,FALSE
110168,TRUE,TRUE,3/3/1980,White,94527,444 U.S. 252,FALSE
101948,TRUE,TRUE,5/16/1932,Van Devanter,86331,286 U.S. 494,FALSE
116437,TRUE,TRUE,1/18/1994,,100796,510 U.S. 1077,FALSE
104719,TRUE,TRUE,11/7/1949,Reed,89102,338 U.S. 217,FALSE
128851,TRUE,TRUE,4/18/2003,,113204,538 U.S. 974,FALSE
92744,TRUE,TRUE,3/24/1890,Blatchford,77124,134 U.S. 467,FALSE
107282,TRUE,TRUE,10/17/1966,,91641,385 U.S. 17,FALSE
92743,TRUE,TRUE,3/24/1890,Blatchford After Stating the Case as Above Reported,77123,134 U.S. 418,FALSE
107281,TRUE,TRUE,10/10/1966,,91640,385 U.S. 1,FALSE
126738,TRUE,TRUE,1/13/2003,,111091,537 U.S. 1149,FALSE
92749,TRUE,TRUE,3/31/1890,Blatchford After Stating the Case as Above,77129,134 U.S. 500,FALSE
107288,TRUE,TRUE,12/12/1966,Per Curiam,91647,385 U.S. 32,FALSE
87720,TRUE,TRUE,3/18/1866,Miller,56532,70 U.S. 407,FALSE
131315,TRUE,TRUE,10/6/2003,,115668,540 U.S. 814,FALSE
131314,TRUE,TRUE,10/6/2003,,115667,540 U.S. 814,FALSE
131317,TRUE,TRUE,10/6/2003,,115670,540 U.S. 814,FALSE
131316,TRUE,TRUE,10/6/2003,,115669,540 U.S. 814,FALSE
131311,TRUE,TRUE,10/6/2003,,115664,540 U.S. 814,FALSE
131310,TRUE,TRUE,10/6/2003,,115663,540 U.S. 813,FALSE
131313,TRUE,TRUE,10/6/2003,,115666,540 U.S. 814,FALSE
131312,TRUE,TRUE,10/6/2003,,115665,540 U.S. 814,FALSE
131319,TRUE,TRUE,10/6/2003,,115672,540 U.S. 814,FALSE
131318,TRUE,TRUE,10/6/2003,,115671,540 U.S. 814,FALSE
1379993,TRUE,TRUE,11/6/1967,Per Curiam,1352764,389 U.S. 89,FALSE
124111,TRUE,TRUE,10/7/2002,,108464,537 U.S. 942,FALSE
124110,TRUE,TRUE,10/7/2002,,108463,537 U.S. 941,FALSE
124113,TRUE,TRUE,10/7/2002,,108466,537 U.S. 942,FALSE
124112,TRUE,TRUE,10/7/2002,,108465,537 U.S. 942,FALSE
124115,TRUE,TRUE,10/7/2002,,108468,537 U.S. 942,FALSE
124114,TRUE,TRUE,10/7/2002,,108467,537 U.S. 942,FALSE
124117,TRUE,TRUE,10/7/2002,,108470,537 U.S. 942,FALSE
124116,TRUE,TRUE,10/7/2002,,108469,537 U.S. 942,FALSE
124119,TRUE,TRUE,10/7/2002,,108472,537 U.S. 942,FALSE
124118,TRUE,TRUE,10/7/2002,,108471,537 U.S. 942,FALSE
121541,TRUE,TRUE,6/17/2002,,105894,536 U.S. 932,FALSE
121540,TRUE,TRUE,6/17/2002,,105893,536 U.S. 932,FALSE
121543,TRUE,TRUE,6/17/2002,,105896,536 U.S. 932,FALSE
121542,TRUE,TRUE,6/17/2002,,105895,536 U.S. 932,FALSE
140852,TRUE,TRUE,12/13/2004,,125205,543 U.S. 1040,FALSE
121544,TRUE,TRUE,6/17/2002,,105897,536 U.S. 932,FALSE
140850,TRUE,TRUE,12/13/2004,,125203,543 U.S. 1040,FALSE
121546,TRUE,TRUE,6/17/2002,,105899,536 U.S. 932,FALSE
121549,TRUE,TRUE,6/17/2002,,105902,536 U.S. 933,FALSE
125647,TRUE,TRUE,12/2/2002,,110000,537 U.S. 1067,FALSE
125645,TRUE,TRUE,12/2/2002,,109998,537 U.S. 1067,FALSE
125642,TRUE,TRUE,12/2/2002,,109995,537 U.S. 1067,FALSE
1793945,TRUE,TRUE,10/9/1883,Waite,1766716,109 U.S. 63,FALSE
108413,TRUE,TRUE,12/14/1971,Per Curiam,92772,404 U.S. 244,FALSE
134367,TRUE,TRUE,12/1/2003,,118720,540 U.S. 1063,FALSE
134366,TRUE,TRUE,12/1/2003,,118719,540 U.S. 1063,FALSE
134365,TRUE,TRUE,12/1/2003,,118718,540 U.S. 1063,FALSE
141100,TRUE,TRUE,1/10/2005,,125453,543 U.S. 1062,FALSE
141107,TRUE,TRUE,1/10/2005,,125460,543 U.S. 1063,FALSE
141106,TRUE,TRUE,1/10/2005,,125459,543 U.S. 1063,FALSE
134361,TRUE,TRUE,12/1/2003,,118714,540 U.S. 1063,FALSE
141104,TRUE,TRUE,1/10/2005,,125457,543 U.S. 1063,FALSE
141109,TRUE,TRUE,1/10/2005,,125462,543 U.S. 1063,FALSE
141430,TRUE,TRUE,1/10/2005,,125783,543 U.S. 1085,FALSE
134369,TRUE,TRUE,12/1/2003,,118722,540 U.S. 1063,FALSE
134368,TRUE,TRUE,12/1/2003,,118721,540 U.S. 1063,FALSE
101075,TRUE,TRUE,5/2/1927,Stone,85458,274 U.S. 195,FALSE
135945,TRUE,TRUE,4/26/2004,,120298,541 U.S. 1010,FALSE
128148,TRUE,TRUE,3/24/2003,,112501,538 U.S. 921,FALSE
135947,TRUE,TRUE,4/26/2004,,120300,541 U.S. 1010,FALSE
135940,TRUE,TRUE,4/26/2004,,120293,541 U.S. 1010,FALSE
135941,TRUE,TRUE,4/26/2004,,120294,541 U.S. 1010,FALSE
135942,TRUE,TRUE,4/26/2004,,120295,541 U.S. 1010,FALSE
135943,TRUE,TRUE,4/26/2004,,120296,541 U.S. 1010,FALSE
85671,TRUE,TRUE,2/18/1830,Story,53157,28 U.S. 242,FALSE
125393,TRUE,TRUE,12/2/2002,,109746,537 U.S. 1049,FALSE
125394,TRUE,TRUE,12/2/2002,,109747,537 U.S. 1049,FALSE
125395,TRUE,TRUE,12/2/2002,,109748,537 U.S. 1049,FALSE
85676,TRUE,TRUE,2/12/1830,Story,53167,28 U.S. 307,FALSE
134091,TRUE,TRUE,11/17/2003,,118444,540 U.S. 1042,FALSE
134090,TRUE,TRUE,11/17/2003,,118443,540 U.S. 1042,FALSE
134093,TRUE,TRUE,11/17/2003,,118446,540 U.S. 1042,FALSE
134095,TRUE,TRUE,12/1/2003,,118448,540 U.S. 1042,FALSE
134094,TRUE,TRUE,11/17/2003,,118447,540 U.S. 1042,FALSE
134097,TRUE,TRUE,11/17/2003,,118450,540 U.S. 1042,FALSE
134096,TRUE,TRUE,11/17/2003,,118449,540 U.S. 1042,FALSE
127491,TRUE,TRUE,2/24/2003,,111844,537 U.S. 1216,FALSE
1334477,TRUE,TRUE,6/10/1968,Per Curiam,1307248,392 U.S. 296,FALSE
131975,TRUE,TRUE,10/6/2003,,116328,540 U.S. 864,FALSE
115503,TRUE,TRUE,11/29/1993,,99862,510 U.S. 1004,FALSE
139667,TRUE,TRUE,10/18/2004,,124020,543 U.S. 947,FALSE
131977,TRUE,TRUE,10/6/2003,,116330,540 U.S. 864,FALSE
115501,TRUE,TRUE,11/29/1993,,99860,510 U.S. 1004,FALSE
115506,TRUE,TRUE,11/29/1993,,99865,510 U.S. 1004,FALSE
131970,TRUE,TRUE,10/6/2003,,116323,540 U.S. 864,FALSE
120772,TRUE,TRUE,5/20/2002,,105125,535 U.S. 1090,FALSE
131973,TRUE,TRUE,10/6/2003,,116326,540 U.S. 864,FALSE
122018,TRUE,TRUE,6/28/2002,,106371,536 U.S. 971,FALSE
122019,TRUE,TRUE,6/28/2002,,106372,536 U.S. 971,FALSE
122016,TRUE,TRUE,6/28/2002,,106369,536 U.S. 970,FALSE
122017,TRUE,TRUE,6/28/2002,,106370,536 U.S. 970,FALSE
122014,TRUE,TRUE,6/28/2002,,106367,536 U.S. 970,FALSE
115505,TRUE,TRUE,11/29/1993,,99864,510 U.S. 1004,FALSE
122012,TRUE,TRUE,6/28/2002,,106365,536 U.S. 970,FALSE
122013,TRUE,TRUE,6/28/2002,,106366,536 U.S. 970,FALSE
122011,TRUE,TRUE,6/28/2002,,106364,536 U.S. 970,FALSE
125626,TRUE,TRUE,12/2/2002,,109979,537 U.S. 1065,FALSE
132267,TRUE,TRUE,10/6/2003,,116620,540 U.S. 886,FALSE
87294,TRUE,TRUE,4/18/1860,Campbell,55688,63 U.S. 318,FALSE
87297,TRUE,TRUE,1/18/1860,Clifford,55693,63 U.S. 341,FALSE
123949,TRUE,TRUE,10/7/2002,,108302,537 U.S. 930,FALSE
123948,TRUE,TRUE,10/7/2002,,108301,537 U.S. 930,FALSE
1087669,TRUE,TRUE,6/5/2000,Thomas,1060440,530 U.S. 103,FALSE
1087668,TRUE,TRUE,6/5/2000,O'Connor,1060439,530 U.S. 57,FALSE
1087667,TRUE,TRUE,6/12/2000,O'connor,1060438,530 U.S. 133,FALSE
123942,TRUE,TRUE,10/7/2002,,108295,537 U.S. 930,FALSE
1087664,TRUE,TRUE,5/30/2000,Souter,1060435,530 U.S. 15,FALSE
123946,TRUE,TRUE,10/7/2002,,108299,537 U.S. 930,FALSE
123944,TRUE,TRUE,10/7/2002,,108297,537 U.S. 930,FALSE
113319,TRUE,TRUE,10/4/1993,,97678,510 U.S. 835,FALSE
89948,TRUE,TRUE,3/18/1879,Clifford,74328,99 U.S. 291,FALSE
142808,TRUE,TRUE,2/28/2005,,127160,543 U.S. 1190,FALSE
113318,TRUE,TRUE,10/4/1993,,97677,510 U.S. 835,FALSE
108840,TRUE,TRUE,6/21/1973,Burger,93199,413 U.S. 115,FALSE
89941,TRUE,TRUE,3/10/1879,Waite After Stating the Facts,74321,99 U.S. 235,FALSE
108845,TRUE,TRUE,6/21/1973,Stewart,93204,413 U.S. 266,FALSE
108844,TRUE,TRUE,10/9/1973,Brennan,93203,413 U.S. 189,FALSE
89945,TRUE,TRUE,3/18/1879,Waite,74325,99 U.S. 265,FALSE
87125,TRUE,TRUE,2/10/1858,Nelson,55371,61 U.S. 45,FALSE
1881192,TRUE,TRUE,10/23/1961,Per Curiam,1853963,368 U.S. 18,FALSE
87121,TRUE,TRUE,1/11/1858,Grier,55365,61 U.S. 22,FALSE
136662,TRUE,TRUE,6/1/2004,,121015,541 U.S. 1071,FALSE
87129,TRUE,TRUE,2/18/1858,Wayne,55377,61 U.S. 65,FALSE
129431,TRUE,TRUE,5/5/2003,,113784,538 U.S. 1018,FALSE
129430,TRUE,TRUE,5/5/2003,,113783,538 U.S. 1017,FALSE
129433,TRUE,TRUE,5/5/2003,,113786,538 U.S. 1018,FALSE
129432,TRUE,TRUE,5/5/2003,,113785,538 U.S. 1018,FALSE
129435,TRUE,TRUE,5/5/2003,,113788,538 U.S. 1018,FALSE
129434,TRUE,TRUE,5/5/2003,,113787,538 U.S. 1018,FALSE
129436,TRUE,TRUE,5/5/2003,,113789,538 U.S. 1018,FALSE
129439,TRUE,TRUE,5/5/2003,,113792,538 U.S. 1018,FALSE
129438,TRUE,TRUE,5/5/2003,,113791,538 U.S. 1018,FALSE
113311,TRUE,TRUE,10/4/1993,,97670,510 U.S. 835,FALSE
137849,TRUE,TRUE,10/4/2004,,122202,543 U.S. 809,FALSE
133341,TRUE,TRUE,10/20/2003,,117694,540 U.S. 969,FALSE
137847,TRUE,TRUE,10/4/2004,,122200,543 U.S. 809,FALSE
137846,TRUE,TRUE,10/4/2004,,122199,543 U.S. 809,FALSE
137845,TRUE,TRUE,10/4/2004,,122198,543 U.S. 809,FALSE
137844,TRUE,TRUE,10/4/2004,,122197,543 U.S. 809,FALSE
137843,TRUE,TRUE,10/4/2004,,122196,543 U.S. 809,FALSE
133342,TRUE,TRUE,10/20/2003,,117695,540 U.S. 969,FALSE
137841,TRUE,TRUE,10/4/2004,,122194,543 U.S. 808,FALSE
137840,TRUE,TRUE,10/4/2004,,122193,543 U.S. 808,FALSE
133343,TRUE,TRUE,10/20/2003,,117696,540 U.S. 969,FALSE
133344,TRUE,TRUE,10/20/2003,,117697,540 U.S. 969,FALSE
133345,TRUE,TRUE,10/20/2003,,117698,540 U.S. 969,FALSE
139666,TRUE,TRUE,10/18/2004,,124019,543 U.S. 947,FALSE
113317,TRUE,TRUE,10/4/1993,,97676,510 U.S. 835,FALSE
133347,TRUE,TRUE,10/20/2003,,117700,540 U.S. 969,FALSE
1087874,TRUE,TRUE,4/29/1918,Holmes,1060645,246 U.S. 634,FALSE
132504,TRUE,TRUE,10/6/2003,,116857,540 U.S. 903,FALSE
126140,TRUE,TRUE,1/13/2003,,110493,537 U.S. 1107,FALSE
88318,TRUE,TRUE,3/27/1871,,57781,78 U.S. 204,FALSE
108516,TRUE,TRUE,3/27/1972,,92875,405 U.S. 1026,FALSE
109369,TRUE,TRUE,8/18/1975,,93728,423 U.S. 1027,FALSE
1490461,TRUE,TRUE,6/30/2006,,1463232,548 U.S. 925,FALSE
142984,TRUE,TRUE,3/7/2005,,127336,544 U.S. 907,FALSE
95969,TRUE,TRUE,11/30/1903,,80352,191 U.S. 555,FALSE
86654,TRUE,TRUE,3/18/1851,McLean,54649,52 U.S. 437,FALSE
139932,TRUE,TRUE,11/1/2004,,124285,543 U.S. 969,FALSE
86651,TRUE,TRUE,3/18/1851,Woodbury,54645,52 U.S. 375,FALSE
123051,TRUE,TRUE,10/7/2002,,107404,537 U.S. 864,FALSE
123050,TRUE,TRUE,10/7/2002,,107403,537 U.S. 864,FALSE
95962,TRUE,TRUE,12/7/1903,Day After Making the Foregoing Statement,80345,191 U.S. 477,FALSE
95963,TRUE,TRUE,12/14/1903,Holmes,80346,191 U.S. 492,FALSE
95964,TRUE,TRUE,12/14/1903,Day After Making the Foregoing Statement,80347,191 U.S. 499,FALSE
95965,TRUE,TRUE,12/21/1903,Fuller,80348,191 U.S. 526,FALSE
123057,TRUE,TRUE,10/7/2002,,107410,537 U.S. 864,FALSE
123056,TRUE,TRUE,10/7/2002,,107409,537 U.S. 864,FALSE
126661,TRUE,TRUE,1/13/2003,,111014,537 U.S. 1145,FALSE
126660,TRUE,TRUE,1/13/2003,,111013,537 U.S. 1145,FALSE
126662,TRUE,TRUE,1/13/2003,,111015,537 U.S. 1145,FALSE
89494,TRUE,TRUE,3/26/1877,Waite,59957,94 U.S. 467,FALSE
126667,TRUE,TRUE,1/13/2003,,111020,537 U.S. 1145,FALSE
126666,TRUE,TRUE,1/13/2003,,111019,537 U.S. 1145,FALSE
89498,TRUE,TRUE,3/19/1877,Swayne,59965,94 U.S. 494,FALSE
138042,TRUE,TRUE,10/4/2004,,122395,543 U.S. 824,FALSE
127538,TRUE,TRUE,2/24/2003,,111891,537 U.S. 1219,FALSE
127539,TRUE,TRUE,2/24/2003,,111892,537 U.S. 1219,FALSE
127534,TRUE,TRUE,2/24/2003,,111887,537 U.S. 1219,FALSE
127535,TRUE,TRUE,2/24/2003,,111888,537 U.S. 1219,FALSE
127532,TRUE,TRUE,2/24/2003,,111885,537 U.S. 1219,FALSE
127533,TRUE,TRUE,2/24/2003,,111886,537 U.S. 1219,FALSE
127530,TRUE,TRUE,2/24/2003,,111883,537 U.S. 1219,FALSE
127531,TRUE,TRUE,2/24/2003,,111884,537 U.S. 1219,FALSE
